% Model,solenoidSplitCoil.mph
% Version,COMSOL 6.0.0.405
% Date,"Oct 7 2022, 14:27"
% Dimension,2
% Nodes,53341
% Expressions,1
% Description,Magnetic flux density norm
% Length unit,mm
% r,z,mf.normB (T)
36.00000000000001,499,0.003663366767472058
37,499,0.00359926728096777
38,499,0.003553725242541142
39,499,0.0035087320862355422
40,499,0.0034643129362160775
0,500,0.004503537208903296
1,500,0.004501895908127037
2,500,0.004499205128832697
3,500,0.004495144497862595
4,500,0.004488916423954657
5,500,0.004480707577548578
6,500,0.004472250566329947
7,500,0.004460486007701972
8,500,0.004448319301192332
9.000000000000002,500,0.004433516650385272
10,500,0.004417216695885978
11,500,0.004401619056494163
12,500,0.004381254500012494
13.000000000000002,500,0.004358701871917357
14,500,0.004338468993200894
15,500,0.004318577181441834
16,500,0.004290419161420567
17,500,0.0042625764785893866
18.000000000000004,500,0.004234225965102785
19,500,0.004209198798687232
20,500,0.004181378914093949
21,500,0.004145953057145982
22,500,0.004110879625191167
23,500,0.004073490385424428
24,500,0.0040441478032108855
25,500,0.004013491534869876
26.000000000000004,500,0.003972051382538324
27,500,0.003930953783456493
28,500,0.0038902869183275305
29,500,0.0038501319569160634
30,500,0.0038026382850953055
31,500,0.0037811679126775006
32,500,0.003736616275156277
33,500,0.003692511580284309
34,500,0.003648914046690778
35,500,0.003605881593068441
36.00000000000001,500,0.003563470304892861
37,500,0.0035094835761701002
38,500,0.0034645489504314
39,500,0.003420112875095979
40,500,0.00337620494859077
0,501,0.004366769181328401
1,501,0.004365240168234306
2,501,0.004362161788848178
3,501,0.004358416018007289
4,501,0.00435261389207259
5,501,0.004345768105100877
6,501,0.0043361532971772886
7,501,0.004326469340769317
8,501,0.004313585463385162
9.000000000000002,501,0.0043013421569721814
10,501,0.004284309400034216
11,501,0.004268607831540725
12,501,0.004249497991684455
13.000000000000002,501,0.004229149156740339
14,501,0.004209226568038801
15,501,0.004189857665965449
16,501,0.004162600811894471
17,501,0.004135950686748791
18.000000000000004,501,0.004110802800186215
19,501,0.004086180510244162
20,501,0.004060971072784641
21,501,0.004025974356826085
22,501,0.003991297864946331
23,501,0.003959060195082862
24,501,0.003930251611384974
25,501,0.0039020523408221583
26.000000000000004,501,0.0038641936548896344
27,501,0.003823660323336608
28,501,0.003783518541571829
29,501,0.0037438567181863214
30,501,0.0037016282830885233
31,501,0.0036679150780866495
32,501,0.0036365328998939437
33,501,0.003592919269457364
34,501,0.0035497714580748694
35,501,0.0035071529504807765
36.00000000000001,501,0.003465125013513853
37,501,0.003421328263411349
38,501,0.003376944417203671
39,501,0.0033330104254437856
40,501,0.003289560211627104
0,502,0.004235382104055552
1,502,0.004233747124931139
2,502,0.004231356826550969
3,502,0.004227275148796266
4,502,0.004222159113858758
5,502,0.004214995494521216
6,502,0.004206261675251446
7,502,0.0041971084411392265
8,502,0.00418445547423083
9.000000000000002,502,0.004172771455636576
10,502,0.004157435944471334
11,502,0.0041410741535741905
12,502,0.004126224413608451
13.000000000000002,502,0.004104856978148255
14,502,0.004083725358215485
15,502,0.004062983610256893
16,502,0.004040030855166241
17,502,0.004014781572267886
18.000000000000004,502,0.003989920932600146
19,502,0.003965551665892793
20,502,0.003941759818050271
21,502,0.003908121936975177
22,502,0.0038757679028413638
23,502,0.0038468640884220286
24,502,0.0038184784402415742
25,502,0.0037906641752372206
26.000000000000004,502,0.003758201335020842
27,502,0.0037181462203423332
28,502,0.0036784490080983986
29,502,0.0036361701273307126
30,502,0.0036024399626644857
31,502,0.0035692406216898836
32,502,0.0035366012569960953
33,502,0.0034951042304375538
34,502,0.003452333256948476
35,502,0.0034100586933723358
36.00000000000001,502,0.003368346811045787
37,502,0.0033348302036280775
38,502,0.0032909397714925453
39,502,0.003247452069924913
40,502,0.0032044051962875834
0,503,0.004109086498018001
1,503,0.00410747361402366
2,503,0.00410526170617825
3,503,0.0041013958701941935
4,503,0.004096785542251187
5,503,0.004089316906308513
6,503,0.004081106594396866
7,503,0.004072314300013499
8,503,0.004060907397980044
9.000000000000002,503,0.004048217594730607
10,503,0.004033852187679509
11,503,0.004019356109975155
12,503,0.004006314407350087
13.000000000000002,503,0.003985271514695498
14,503,0.003964430626925808
15,503,0.003945133578071334
16,503,0.003928047228685027
17,503,0.003901559923941523
18.000000000000004,503,0.0038752658048934684
19,503,0.0038492878586498668
20,503,0.0038236201823888495
21,503,0.0037944427490241876
22,503,0.0037654736183879867
23,503,0.0037369172633140778
24,503,0.003708841830540931
25,503,0.0036813080100907697
26.000000000000004,503,0.0036540846532450645
27,503,0.0036144203525256676
28,503,0.0035750858483346807
29,503,0.003538340710021953
30,503,0.003505091325842931
31,503,0.0034723296582595945
32,503,0.0034400905194319625
33,503,0.003408407272828108
34,503,0.0033566210662245187
35,503,0.0033146188599198372
36.00000000000001,503,0.003273154096811232
37,503,0.0032500217378338947
38,503,0.003206566592521168
39,503,0.0031634685577264527
40,503,0.003120769750608264
0,504,0.003987637511051332
1,504,0.003986086668871024
2,504,0.003983925064527602
3,504,0.003980373969450235
4,504,0.003975315697621889
5,504,0.00396893032592813
6,504,0.00396156990499838
7,504,0.003951892168144498
8,504,0.003941230801398608
9.000000000000002,504,0.003930055300793034
10,504,0.003916771474975585
11,504,0.003902183461417962
12,504,0.0038886941803812306
13.000000000000002,504,0.0038678724356595393
14,504,0.0038494579925456886
15,504,0.003831440903851431
16,504,0.003813913679283099
17,504,0.003791331850630911
18.000000000000004,504,0.0037654123711852714
19,504,0.00373978011796494
20,504,0.003717003298165027
21,504,0.0036909744992548936
22,504,0.0036607664796153173
23,504,0.003630815686536365
24,504,0.003601357294824921
25,504,0.003573997577880837
26.000000000000004,504,0.003547218268582173
27,504,0.0035124930441451483
28,504,0.0034757096120067504
29,504,0.0034424530950470603
30,504,0.0034096028269520557
31,504,0.0033772012906600093
32,504,0.0033452886180649274
33,504,0.0033139029982262136
34,504,0.003283081006883542
35,504,0.003220856382094233
36.00000000000001,504,0.003179568038127773
37,504,0.003166938991304289
38,504,0.003123860221597329
39,504,0.003081094373138447
40,504,0.003038687424925564
0,505,0.0038707960620614447
1,505,0.003869300406298695
2,505,0.003867315853918727
3,505,0.0038635010968880827
4,505,0.0038594137739784893
5,505,0.0038528280663543543
6,505,0.003845388333163007
7,505,0.0038370289515750338
8,505,0.0038270049873649994
9.000000000000002,505,0.0038152286308386794
10,505,0.0038031968062023865
11,505,0.003789209212799494
12,505,0.0037728276951578383
13.000000000000002,505,0.003757831592273773
14,505,0.003738434786452949
15,505,0.003720051298210316
16,505,0.0037026510459495458
17,505,0.0036830639180446202
18.000000000000004,505,0.003656813100785625
19,505,0.003634960728716808
20,505,0.0036135344628968244
21,505,0.0035923560309933217
22,505,0.003562664952931064
23,505,0.003533188199641828
24,505,0.0035040127504565514
25,505,0.0034752154496267315
26.000000000000004,505,0.003446864990042079
27,505,0.0034146464110423372
28,505,0.0033814319550215135
29,505,0.0033485318625703663
30,505,0.0033159976184087953
31,505,0.003283877215186248
32,505,0.003252215766356822
33,505,0.0032210560014574257
34,505,0.0031904386668924747
35,505,0.003160402849974783
36.00000000000001,505,0.003087612887487144
37,505,0.0030856221934823045
38,505,0.003042860091935941
39,505,0.0030071337952096593
40,505,0.0029685471513583713
0,506,0.0037583433963113695
1,506,0.003756916247719386
2,506,0.00375498572646118
3,506,0.0037519032290370897
4,506,0.0037473348188064816
5,506,0.003741095963305496
6,506,0.0037347594074122322
7,506,0.0037258200940032326
8,506,0.0037158381442972625
9.000000000000002,506,0.0037056172781381193
10,506,0.0036938133775869545
11,506,0.0036792829411936606
12,506,0.003666442368227265
13.000000000000002,506,0.003652681148092418
14,506,0.003633636567993896
15,506,0.0036147979038289244
16,506,0.0035962892434117425
17,506,0.0035722642393874577
18.000000000000004,506,0.003554646859863667
19,506,0.003533117619006435
20,506,0.0035119790037753764
21,506,0.00349129498369173
22,506,0.003466229140087519
23,506,0.0034371422929674223
24,506,0.0034083288371143136
25,506,0.0033798720031890397
26.000000000000004,506,0.003354034219589023
27,506,0.0033303492942843263
28,506,0.003295793172125962
29,506,0.0032624066356957766
30,506,0.003229296536923963
31,506,0.0031965159212223237
32,506,0.003164114407463248
33,506,0.0031321387874200753
34,506,0.003100633513928365
35,506,0.0030694890619573888
36.00000000000001,506,0.0029973163330946056
37,506,0.003016090225061977
38,506,0.0029774403317466645
39,506,0.0029390549958833805
40,506,0.002900965018446817
0,507,0.0036500969991029872
1,507,0.0036487033389042646
2,507,0.0036468400253972296
3,507,0.0036437288800071524
4,507,0.0036398646867048185
5,507,0.0036337442537384542
6,507,0.0036271718168690253
7,507,0.003619524639038583
8,507,0.0036100911276980116
9.000000000000002,507,0.0035992185476925193
10,507,0.00358646076554478
11,507,0.0035747647245447886
12,507,0.0035621098872411923
13.000000000000002,507,0.003549421615987481
14,507,0.0035305860563699673
15,507,0.003512857901563197
16,507,0.003496810843762421
17,507,0.0034760217052961792
18.000000000000004,507,0.0034553740650685788
19,507,0.003433311807361635
20,507,0.0034123446062005415
21,507,0.0033918152811438554
22,507,0.0033714644482914355
23,507,0.0033426824032240293
24,507,0.0033141526779353774
25,507,0.0032887394731591158
26.000000000000004,507,0.003264986478566333
27,507,0.003241677761957473
28,507,0.0032137289534047743
29,507,0.0031808410317535523
30,507,0.0031481941622323486
31,507,0.0031158465167557096
32,507,0.0030838523487519425
33,507,0.0030522626736127203
34,507,0.003021125823156444
35,507,0.002994088626288767
36.00000000000001,507,0.002968687580431556
37,507,0.0028994292189790305
38,507,0.002909953187589341
39,507,0.00287206609297094
40,507,0.002834436216525579
0,508,0.0035458764845003746
1,508,0.003544501367190589
2,508,0.0035428233361281657
3,508,0.003539664217122457
4,508,0.0035359878248302184
5,508,0.00353028603939779
6,508,0.003523880721206203
7,508,0.003515438240042507
8,508,0.00350716088820149
9.000000000000002,508,0.0034974668049101484
10,508,0.003488345650545056
11,508,0.003474655667072729
12,508,0.0034611500351683718
13.000000000000002,508,0.003447470748052545
14,508,0.0034310536772388074
15,508,0.003414888473366361
16,508,0.0033990684696573272
17,508,0.0033815438825169027
18.000000000000004,508,0.003361238822603464
19,508,0.003341201960746433
20,508,0.0033215099006247634
21,508,0.0032941584032486503
22,508,0.003278377125655913
23,508,0.003248856328380127
24,508,0.0032247221866234443
25,508,0.0032009244882133963
26.000000000000004,508,0.0031775050550943186
27,508,0.003154501751682781
28,508,0.0031330179153673983
29,508,0.003100571064499127
30,508,0.0030683332264117382
31,508,0.003036367436920694
32,508,0.0030047323646698017
33,508,0.0029734830667979308
34,508,0.0029465284322781338
35,508,0.002921066783764846
36.00000000000001,508,0.0028960524585344627
37,508,0.0028343560446780582
38,508,0.00280462949762149
39,508,0.0028061810224497127
40,508,0.002768974272353064
0,509,0.0034454888661592667
1,509,0.003444167928081909
2,509,0.003442601675914172
3,509,0.003439627579420089
4,509,0.0034359032568635674
5,509,0.003430536932336465
6,509,0.0034245086466725043
7,509,0.003418384995731439
8,509,0.0034083876225879635
9.000000000000002,509,0.0033989362074786666
10,509,0.003390563714639858
11,509,0.0033770110793921353
12,509,0.0033647598504640487
13.000000000000002,509,0.003352646304439842
14,509,0.003336494430121583
15,509,0.0033205418210991433
16,509,0.0033031556132324326
17,509,0.0032888353336403835
18.000000000000004,509,0.0032687643631428
19,509,0.0032489400045319777
20,509,0.003229445329797565
21,509,0.0032091628592885784
22,509,0.0031861561364036647
23,509,0.0031620912960183866
24,509,0.0031382756834610454
25,509,0.0031147626587252576
26.000000000000004,509,0.0030915998139677825
27,509,0.0030688300533989045
28,509,0.0030536674298733257
29,509,0.003021603339673189
30,509,0.0029897195636625954
31,509,0.0029580837415623886
32,509,0.0029267587411174753
33,509,0.0028996809900396687
34,509,0.0028741831998178634
35,509,0.0028490920335148087
36.00000000000001,509,0.002824425725870729
37,509,0.0027702492123625375
38,509,0.0027409773551745342
39,509,0.002712055067523145
40,509,0.0026834978011138493
0,510,0.003348759023529605
1,510,0.003347492709144952
2,510,0.003345955324173492
3,510,0.003343247162440256
4,510,0.0033395973882360147
5,510,0.003334351762321249
6,510,0.003328269873939354
7,510,0.003322249127289387
8,510,0.003313930625579101
9.000000000000002,510,0.003304218364963415
10,510,0.003295279623573713
11,510,0.0032830169111911093
12,510,0.003271231359053477
13.000000000000002,510,0.0032606516833207956
14,510,0.0032447092726483858
15,510,0.0032289451825794034
16,510,0.0032147157343388956
17,510,0.003200281546306017
18.000000000000004,510,0.0031806309269268277
19,510,0.0031611551254275283
20,510,0.0031419330329557674
21,510,0.003120921146714459
22,510,0.0031010559791768786
23,510,0.0030773731918131014
24,510,0.0030538881977933835
25,510,0.003030266379359963
26.000000000000004,510,0.0030072819717081476
27,510,0.0029846727162549393
28,510,0.0029624816540934607
29,510,0.0029439454238265497
30,510,0.0029123599055212064
31,510,0.002881001322257739
32,510,0.0028535834176765433
33,510,0.002828077357868099
34,510,0.00280293235604735
35,510,0.002778170407676017
