% Model,solenoidTest.mph
% Version,COMSOL 6.0.0.405
% Date,"Nov 9 2022, 15:25"
% Dimension,2
% Nodes,53341
% Expressions,4
% Description,"Magnetic flux density norm, Magnetic flux density, r component, Magnetic flux density, phi component, Magnetic flux density, z component"
% Length unit,mm
% r,z,mf.normB (T),mf.Br (T),mf.Bphi (T),mf.Bz (T)
25,-650,0.0035159355455038955,-6.57602796837708E-4,0,0.0034538907512729755
26.000000000000004,-650,0.0035114905233025223,-6.826437924729628E-4,0,0.0034444975174677587
27,-650,0.0035077797135940124,-7.078883245861575E-4,0,0.0034356095003676267
28,-650,0.003501517372809708,-7.32848829861662E-4,0,0.0034239679473760543
29,-650,0.003495343974682136,-7.57809335137164E-4,0,0.0034122066925855593
30,-650,0.0034892728668165377,-7.827698404126663E-4,0,0.0034003377061760246
31,-650,0.0034833158267836262,-8.077303456881678E-4,0,0.003388371413788012
32,-650,0.0034774833023522456,-8.32690850963672E-4,0,0.003376316937857001
33,-650,0.0034700905996387357,-8.592980761103677E-4,0,0.0033620136207478607
34,-650,0.003468736552932341,-8.833337105043493E-4,0,0.003354378456515537
35,-650,0.003461009463021894,-9.066651247520747E-4,0,0.0033401414423172866
36.00000000000001,-650,0.0034533664377611687,-9.29996538999804E-4,0,0.0033257850488123326
37,-650,0.0034458188302434506,-9.53327953247528E-4,0,0.003311318955403907
38,-650,0.0034383769572289918,-9.766593674952575E-4,0,0.003296751822610714
39,-650,0.0034310502284995285,-9.99990781742984E-4,0,0.0032820914226931158
40,-650,0.003423847256616302,-0.001023322195990709,0,0.0032673447506854445
0,-649,0.0036363753018136273,-9.267655599103988E-9,0,0.0036363753018018178
1,-649,0.0036360824638403707,-2.7014402450650397E-5,0,0.003635982110229325
2,-649,0.003635767549393946,-5.4009704365538325E-5,0,0.0036353663673776276
3,-649,0.0036352135812810983,-8.101799866914875E-5,0,0.0036343106451460906
4,-649,0.003634427244350774,-1.0802218034992352E-4,0,0.003632821575997314
5,-649,0.0036333159091361837,-1.3489322418555068E-4,0,0.0036308109718974518
6,-649,0.003632225120922291,-1.6193486011736088E-4,0,0.003628613568587557
7,-649,0.0036306531369398967,-1.889115049250041E-4,0,0.0036257350487974823
8,-649,0.0036289430094096097,-2.1591403161360257E-4,0,0.0036225141126702645
9.000000000000002,-649,0.0036272252806578606,-2.4269741766808246E-4,0,0.0036190967381517646
10,-649,0.00362493991532706,-2.693299671817379E-4,0,0.0036149205743016316
11,-649,0.0036226591191965735,-2.961386261378287E-4,0,0.0036105347260492167
12,-649,0.003620506606172951,-3.2331797779384247E-4,0,0.003606041260243327
13.000000000000002,-649,0.0036172633902111697,-3.5040576215418593E-4,0,0.0036002514128892654
14,-649,0.003614429163692819,-3.769054331665359E-4,0,0.0035947239774150553
15,-649,0.0036118122157803192,-4.032292397314506E-4,0,0.003589233018666458
16,-649,0.003607166740828084,-4.297395890616295E-4,0,0.00358147675990358
17,-649,0.003604654030221411,-4.560187632232232E-4,0,0.0035756925993686624
18.000000000000004,-649,0.0035997364354018405,-4.8118779230364294E-4,0,0.0035674305477328494
19,-649,0.003596006006817848,-5.080370251942076E-4,0,0.0035599378621124643
20,-649,0.0035924090914867834,-5.348862580847715E-4,0,0.0035523653769719363
21,-649,0.0035889578553845746,-5.617354909753323E-4,0,0.0035447244922427114
22,-649,0.0035852661678923104,-5.885045781827865E-4,0,0.0035366362346290455
23,-649,0.003579743831326352,-6.148493526324586E-4,0,0.0035265459264677834
24,-649,0.003574303665308116,-6.411941270821303E-4,0,0.0035163214846242966
25,-649,0.0035689630103916585,-6.675389015318023E-4,0,0.0035059790051404477
26.000000000000004,-649,0.0035640745666282343,-6.932696414473395E-4,0,0.0034959983868322526
27,-649,0.0035602551113622307,-7.185718786412766E-4,0,0.003486985935332524
28,-649,0.0035539411491428458,-7.43532383916781E-4,0,0.003475292402897604
29,-649,0.0035477167452045966,-7.684928891922864E-4,0,0.0034634827534529445
30,-649,0.0035415948498834704,-7.934533944677854E-4,0,0.0034515685986995347
31,-649,0.00353558689088263,-8.184138997432886E-4,0,0.0034395600520543447
32,-649,0.003529703006330725,-8.433744050187928E-4,0,0.0034274659627572318
33,-649,0.0035239522352842893,-8.683349102942871E-4,0,0.0034152941074129107
34,-649,0.003519806096736819,-8.95917252317938E-4,0,0.0034038753260988803
35,-649,0.0035119961656261173,-9.192486665656677E-4,0,0.003389557339298126
36.00000000000001,-649,0.0035033191685990553,-9.398796629249157E-4,0,0.0033748883561228694
37,-649,0.003496552224030767,-9.649077163988848E-4,0,0.0033607782661473507
38,-649,0.003489926267303198,-9.899357698728668E-4,0,0.0033465822151471265
39,-649,0.0034834494793793995,-0.0010149638233468436,0,0.003332306815508705
40,-649,0.0034771293498495437,-0.0010399918768208179,0,0.003317958018379953
0,-648,0.0036908231368656497,-1.092299751001688E-8,0,0.0036908231368494864
1,-648,0.0036905277497498072,-2.744502566957025E-5,0,0.0036904256993251297
2,-648,0.0036902117144649266,-5.486770974775886E-5,0,0.003689803793157735
3,-648,0.003689586325708815,-8.228706185435053E-5,0,0.0036886686072767298
4,-648,0.0036888805295873764,-1.0970339315569773E-4,0,0.0036872489375005544
5,-648,0.003687771172965968,-1.37117049157083E-4,0,0.003685221179113846
6,-648,0.003686530945428048,-1.645656029171062E-4,0,0.003682856034918436
7,-648,0.003685109941207445,-1.9187360649322062E-4,0,0.003680111383900931
8,-648,0.0036834055020905703,-2.1912140365013075E-4,0,0.003676882089936184
9.000000000000002,-648,0.003681576907477649,-2.4649521392450247E-4,0,0.003673315754898427
10,-648,0.0036792451469670343,-2.7394273105059105E-4,0,0.0036690326015974585
11,-648,0.0036771282104540136,-3.010472791487098E-4,0,0.003664784088023999
12,-648,0.00367497023513019,-3.282762594335525E-4,0,0.0036602788044881444
13.000000000000002,-648,0.003671721435106141,-3.5536404379389423E-4,0,0.00365448418978607
14,-648,0.0036685493375880882,-3.8245182815424095E-4,0,0.0036485592829854745
15,-648,0.0036654806687914532,-4.095396125145829E-4,0,0.0036425301425060635
16,-648,0.0036624610537986553,-4.3707107788799014E-4,0,0.0036362879208700987
17,-648,0.0036581325112429552,-4.6334864531882196E-4,0,0.0036286693845945656
18.000000000000004,-648,0.0036542903028468146,-4.901978782093847E-4,0,0.0036212627159154416
19,-648,0.0036505644340339097,-5.170471110999474E-4,0,0.0036137629933265573
20,-648,0.003646969637439987,-5.438963439905091E-4,0,0.00360618417491438
21,-648,0.003643517954512085,-5.707455768810699E-4,0,0.0035985375600822373
22,-648,0.003639312136400586,-5.97462112466412E-4,0,0.0035899347975025635
23,-648,0.003633762790864283,-6.238068869160885E-4,0,0.0035798180104728568
24,-648,0.0036282946605949882,-6.501516613657606E-4,0,0.003569569296333304
25,-648,0.003622924785754308,-6.764964358154319E-4,0,0.0035592044863370685
26.000000000000004,-648,0.003615777765203343,-7.01071449828553E-4,0,0.003547160508008367
27,-648,0.0036132261416258484,-7.273873893463498E-4,0,0.0035392528500162736
28,-648,0.0036072790106309793,-7.537521212193764E-4,0,0.0035276507197136322
29,-648,0.003601446535587595,-7.801168530924144E-4,0,0.0035159401081669575
30,-648,0.0035957409060844363,-8.064815849654419E-4,0,0.003504131863500652
31,-648,0.003590172880868444,-8.328463168384773E-4,0,0.0034922354340811285
32,-648,0.0035847520054346827,-8.592110487115065E-4,0,0.003480259087229003
33,-648,0.0035794867898639236,-8.855757805845384E-4,0,0.0034682100881654244
34,-648,0.003570990142103826,-9.056024779332383E-4,0,0.003454251691316642
35,-648,0.0035639469717568804,-9.306305314072108E-4,0,0.0034402972010435045
36.00000000000001,-648,0.0035570249767476942,-9.556585848811859E-4,0,0.0034262433297052655
37,-648,0.003550233790479419,-9.806866383551644E-4,0,0.003412098135226112
38,-648,0.003543582171911123,-0.0010057146918291404,0,0.0033978688273277073
39,-648,0.0035370781130141184,-0.0010307427453031207,0,0.0033835618762730647
40,-648,0.0035307289299211274,-0.001055770798777095,0,0.0033691831052989037
0,-647,0.0037461316518781445,-1.2266484575948674E-8,0,0.0037461316518580617
1,-647,0.0037458401998103834,-2.787681265546109E-5,0,0.0037457364677499225
2,-647,0.0037455013669300944,-5.572980518776539E-5,0,0.0037450867384466466
3,-647,0.003744923120550564,-8.35838004038989E-5,0,0.003743990241325986
4,-647,0.003744070968538854,-1.1141709656026406E-4,0,0.003742412811015048
5,-647,0.003743048563115308,-1.393325944192632E-4,0,0.003740454380683177
6,-647,0.0037419059981919716,-1.670568072579693E-4,0,0.0037381750256580853
7,-647,0.003740341138842373,-1.9480383719005807E-4,0,0.0037352648232665763
8,-647,0.0037386025659780367,-2.2276764655445452E-4,0,0.003731959769609816
9.000000000000002,-647,0.003736931678402762,-2.504083682019801E-4,0,0.003728532421501053
10,-647,0.0037345715098178983,-2.7800482468498837E-4,0,0.003724209671782109
11,-647,0.003732042095895478,-3.059559321595927E-4,0,0.003719479691181586
12,-647,0.0037297232052263905,-3.327993293469871E-4,0,0.0037148458640959
13.000000000000002,-647,0.0037268451807345522,-3.607133105670542E-4,0,0.0037093477740357686
14,-647,0.003724080229046108,-3.8862729178712084E-4,0,0.0037037470729587244
15,-647,0.0037214494587220785,-4.165412730071903E-4,0,0.0036980642830681566
16,-647,0.003718386181640349,-4.4316915585966164E-4,0,0.0036918825678925017
17,-647,0.0037136506273942596,-4.7144495119748396E-4,0,0.003683604300184288
18.000000000000004,-647,0.0037093409741518896,-4.992079641151204E-4,0,0.0036755954444261307
19,-647,0.0037055927328333905,-5.260571970056847E-4,0,0.0036680623395883225
20,-647,0.0037019758479244053,-5.529064298962466E-4,0,0.003660453477152115
21,-647,0.0036985018610868154,-5.7975566278681E-4,0,0.003652779679631563
22,-647,0.0036937597423793303,-6.064196467500411E-4,0,0.003643640521025335
23,-647,0.0036881654614592694,-6.327644211997134E-4,0,0.003633479552490265
24,-647,0.003682653005889283,-6.591091956493875E-4,0,0.003623190338637454
25,-647,0.003676474214384093,-6.848916444661306E-4,0,0.003612116565723151
26.000000000000004,-647,0.0036716958055918094,-7.124576759175699E-4,0,0.0036019097918780006
27,-647,0.00366807767301088,-7.394068800840579E-4,0,0.003592780438730604
28,-647,0.003662108693105191,-7.657716119570893E-4,0,0.0035811498039648175
29,-647,0.003656253093014975,-7.921363438301162E-4,0,0.0035694126537800346
30,-647,0.0036505228260982577,-8.185010757031506E-4,0,0.0035575796397181603
31,-647,0.0036449284416112246,-8.448658075761736E-4,0,0.00354566003892859
32,-647,0.003639479298394166,-8.712305394492157E-4,0,0.0035336619689170495
33,-647,0.0036281107838999553,-8.94882117180933E-4,0,0.0035160167600000033
34,-647,0.003621659731344732,-9.221266623579195E-4,0,0.0035022994772310146
35,-647,0.0036181118572210197,-9.464094533634894E-4,0,0.003492140111442775
36.00000000000001,-647,0.0036111534815158773,-9.714375068374649E-4,0,0.003478036606675331
37,-647,0.0036043254663563774,-9.964655603114424E-4,0,0.003463844461655044
38,-647,0.003597636312910406,-0.0010214936137854184,0,0.0034495706742966124
39,-647,0.003591093778273478,-0.0010465216672593924,0,0.0034352215247798945
40,-647,0.003584704963968434,-0.0010715497207333708,0,0.0034208026652667598
0,-646,0.003802313076361944,-1.4027538242331484E-8,0,0.0038023130763360684
1,-646,0.0038020240651611688,-2.831342842272923E-5,0,0.003801918639560243
2,-646,0.003801692205445209,-5.660823046457232E-5,0,0.0038012707261107473
3,-646,0.00380112597144904,-8.491797646373919E-5,0,0.00380017731008669
4,-646,0.0038003234811093446,-1.1321605047746506E-4,0,0.0037986366879428374
5,-646,0.003799212463336639,-1.4139908889952355E-4,0,0.0037965802558659074
6,-646,0.003797941977318857,-1.697938318483041E-4,0,0.0037941446094932833
7,-646,0.0037965773992242953,-1.9795232290154095E-4,0,0.0037914133019440917
8,-646,0.003794734098947383,-2.2600125769096664E-4,0,0.0037879981934045466
9.000000000000002,-646,0.003792945943868301,-2.542602470407482E-4,0,0.0037844141765776343
10,-646,0.0037907203077122706,-2.8233916466483856E-4,0,0.0037801911390032347
11,-646,0.003788051276567715,-3.103296643202501E-4,0,0.0037753182611998657
12,-646,0.003785872316423397,-3.3833583900265093E-4,0,0.0037707238106638665
